⟨ϵ⟩, ⟨|m|⟩
-1.2434, 0.511073
-1.244, 0.510999
-1.24435, 0.510194
-1.24359, 0.50926
-1.24263, 0.508114
-1.24205, 0.507563
-1.24143, 0.506973
-1.24027, 0.505503
-1.23976, 0.503689
-1.23902, 0.502134
-1.23849, 0.500258
-1.23844, 0.497855
-1.23768, 0.495515
-1.23635, 0.493244
-1.23492, 0.490963
-1.23413, 0.488833
-1.23334, 0.487509
-1.23239, 0.486954
-1.23085, 0.486131
-1.23006, 0.485317
-1.2294, 0.484246
-1.22847, 0.482811
-1.22746, 0.482246
-1.22727, 0.482166
-1.22725, 0.482296
-1.22782, 0.482868
-1.2283, 0.483531
-1.22884, 0.484153
-1.22834, 0.484335
-1.228, 0.484573
-1.22821, 0.485469
-1.22847, 0.486193
-1.229, 0.487048
-1.22991, 0.488099
-1.23065, 0.489202
-1.23039, 0.489909
-1.22962, 0.490434
-1.22953, 0.490797
-1.22934, 0.491173
-1.22879, 0.491486
-1.22846, 0.492133
-1.22818, 0.492701
-1.2285, 0.493307
-1.22887, 0.493907
-1.22934, 0.494876
-1.22986, 0.495753
-1.22952, 0.495784
-1.22892, 0.495333
-1.22786, 0.494505
-1.22658, 0.493107
-1.22546, 0.491921
-1.22494, 0.491528
-1.22465, 0.491676
-1.22505, 0.491709
-1.22549, 0.491643
-1.22607, 0.492079
-1.22685, 0.492841
-1.22758, 0.493695
-1.22829, 0.494572
-1.229, 0.4954
-1.22933, 0.496155
-1.22947, 0.497009
-1.22993, 0.498062
-1.23021, 0.499052
-1.23066, 0.499964
-1.23133, 0.501058
-1.2325, 0.502312
-1.23309, 0.503286
-1.2335, 0.504174
-1.2338, 0.504959
-1.23354, 0.505434
-1.23349, 0.505849
-1.23393, 0.506611
-1.23408, 0.507417
-1.23432, 0.508267
-1.23565, 0.509614
-1.23669, 0.510842
-1.23729, 0.511602
-1.23763, 0.512282
-1.23756, 0.51281
-1.23777, 0.513382
-1.23822, 0.514347
-1.23793, 0.514844
-1.2381, 0.515412
-1.23782, 0.515441
-1.23732, 0.515046
-1.23659, 0.514406
-1.23577, 0.513802
-1.23515, 0.513449
-1.23489, 0.512946
-1.23496, 0.512417
-1.23489, 0.511805
-1.23528, 0.511702
-1.23543, 0.511918
-1.23512, 0.511793
-1.23562, 0.511953
-1.23593, 0.512119
-1.23648, 0.512497
-1.23684, 0.512965
-1.23713, 0.513514
-1.23745, 0.513958
-1.23744, 0.514026
-1.23755, 0.513905
-1.23769, 0.51393
-1.23793, 0.514014
-1.23747, 0.513941
-1.23729, 0.514105
-1.23804, 0.514826
-1.23889, 0.515489
-1.23943, 0.515787
-1.24027, 0.516257
-1.24059, 0.516734
-1.24033, 0.51684
-1.24013, 0.516443
-1.24043, 0.516075
-1.24064, 0.515362
-1.24059, 0.514664
-1.24007, 0.513751
-1.23948, 0.512535
-1.23905, 0.511218
-1.23861, 0.509792
-1.23795, 0.50814
-1.23695, 0.506789
-1.23608, 0.505417
-1.23545, 0.503908
-1.23468, 0.502483
-1.23404, 0.500975
-1.23351, 0.499474
-1.2327, 0.498142
-1.23215, 0.497054
-1.2318, 0.496102
-1.23172, 0.495598
-1.23172, 0.495093
-1.23125, 0.494473
-1.23061, 0.493941
-1.23012, 0.493242
-1.22964, 0.492488
-1.2293, 0.492005
-1.22897, 0.491498
-1.22878, 0.491046
-1.22864, 0.490649
-1.22833, 0.489887
-1.2278, 0.48871
-1.22777, 0.487443
-1.22772, 0.486598
-1.22779, 0.486227
-1.22786, 0.485832
-1.22752, 0.485395
-1.2274, 0.484904
-1.22749, 0.484441
-1.22753, 0.484202
-1.22767, 0.484019
-1.22743, 0.483474
-1.22764, 0.483312
-1.22804, 0.483502
-1.22825, 0.483756
-1.22888, 0.484567
-1.22939, 0.485219
-1.22974, 0.48575
-1.22984, 0.485884
-1.22961, 0.485749
-1.22975, 0.485685
-1.22992, 0.485596
-1.22976, 0.48533
-1.23002, 0.485202
-1.23013, 0.48543
-1.23023, 0.485862
-1.2304, 0.486188
-1.23053, 0.48628
-1.2306, 0.486411
-1.23031, 0.486107
-1.22986, 0.485332
-1.22933, 0.48434
-1.22857, 0.4834
-1.22829, 0.482425
-1.22777, 0.481433
-1.22716, 0.480329
-1.2265, 0.479396
-1.22649, 0.478936
-1.22635, 0.478571
-1.22618, 0.478316
-1.22597, 0.478056
-1.22572, 0.477299
-1.2257, 0.47678
-1.22564, 0.476573
-1.22548, 0.476306
-1.22552, 0.476145
-1.22554, 0.475833
-1.22573, 0.475734
-1.22586, 0.475594
-1.22581, 0.475188
-1.2256, 0.4745
-1.22547, 0.473653
-1.22543, 0.473093
-1.22566, 0.473097
-1.22608, 0.473522
-1.22624, 0.473799
-1.2265, 0.473886
-1.22654, 0.473995
-1.22652, 0.473744
-1.22658, 0.473149
-1.22643, 0.472228
-1.22601, 0.471232
-1.22592, 0.470159
-1.22568, 0.469107
-1.22545, 0.468445
-1.22525, 0.467722
-1.22523, 0.467419
-1.22531, 0.467195
-1.22528, 0.46691
-1.2255, 0.466813
-1.22593, 0.466775
-1.22632, 0.466682
-1.22644, 0.466446
-1.22643, 0.465998
-1.22615, 0.465652
-1.22581, 0.464989
-1.22546, 0.463876
-1.2254, 0.462985
-1.22515, 0.462368
-1.22501, 0.461715
-1.22469, 0.461036
-1.22446, 0.460306
-1.22451, 0.459715
-1.22447, 0.458835
-1.22425, 0.457928
-1.22419, 0.457086
-1.22418, 0.456141
-1.22412, 0.455255
-1.22416, 0.454398
-1.22405, 0.453597
-1.22404, 0.453082
-1.22387, 0.45254
-1.22366, 0.452194
-1.22351, 0.45185
-1.22357, 0.451864
-1.2236, 0.451998
-1.22393, 0.452655
-1.22423, 0.45328
-1.22442, 0.453784
-1.22495, 0.454492
-1.22575, 0.45532
-1.22648, 0.456114
-1.22662, 0.456563
-1.22673, 0.45694
-1.22669, 0.457193
-1.22708, 0.457775
-1.22755, 0.458336
-1.22773, 0.458745
-1.22786, 0.459156
-1.2278, 0.459394
-1.22818, 0.459926
-1.22842, 0.460451
-1.22864, 0.460968
-1.22885, 0.461515
-1.2287, 0.461859
-1.22884, 0.462294
-1.22919, 0.462946
-1.22951, 0.463625
-1.22996, 0.464338
-1.23016, 0.464838
-1.23024, 0.465356
-1.23044, 0.46593
-1.23073, 0.466345
-1.23122, 0.46686
-1.23172, 0.467497
-1.23217, 0.468178
-1.23275, 0.468964
-1.23333, 0.469701
-1.23358, 0.470209
-1.23376, 0.470712
-1.234, 0.471321
-1.23443, 0.472011
-1.23487, 0.472681
-1.23521, 0.473322
-1.23551, 0.473923
-1.23576, 0.474316
-1.23573, 0.474577
-1.23573, 0.475064
-1.23599, 0.475612
-1.23627, 0.476098
-1.23657, 0.476676
-1.23695, 0.477267
-1.23726, 0.477766
-1.23747, 0.478177
-1.23757, 0.4785
-1.23751, 0.478768
-1.23741, 0.478963
-1.23744, 0.479104
-1.23744, 0.479087
-1.2373, 0.479081
-1.23703, 0.478989
-1.23679, 0.478842
-1.23657, 0.478978
-1.2365, 0.47926
-1.23631, 0.479333
-1.23602, 0.479258
-1.23571, 0.479031
-1.23561, 0.478875
-1.23557, 0.478842
-1.23548, 0.478843
-1.23565, 0.47897
-1.23595, 0.479403
-1.23631, 0.479972
-1.23685, 0.480661
-1.23738, 0.481258
-1.23806, 0.481906
-1.23857, 0.482499
-1.23905, 0.483081
-1.23944, 0.483636
-1.23997, 0.48414
-1.2404, 0.484685
-1.24046, 0.48495
-1.24056, 0.485291
-1.24075, 0.485772
-1.24096, 0.486279
-1.24099, 0.486582
-1.24125, 0.486999
-1.24159, 0.487428
-1.24188, 0.487806
-1.24199, 0.487997
-1.24228, 0.488177
-1.24245, 0.488248
-1.24271, 0.488254
-1.24286, 0.488125
-1.24319, 0.487919
-1.24339, 0.487713
-1.24355, 0.487417
-1.24385, 0.487004
-1.24392, 0.486518
-1.24372, 0.485892
-1.24357, 0.485046
-1.24338, 0.484314
-1.24298, 0.483507
-1.24257, 0.482683
-1.24222, 0.481878
-1.24184, 0.481023
-1.2416, 0.480465
-1.24149, 0.480121
-1.24152, 0.480025
-1.24147, 0.480001
-1.24157, 0.480284
-1.24182, 0.480725
-1.24202, 0.481108
-1.24233, 0.48156
-1.24285, 0.482047
-1.24295, 0.482237
-1.24292, 0.482344
-1.24268, 0.482331
-1.24239, 0.482383
-1.24219, 0.482283
-1.24195, 0.481933
-1.24172, 0.481387
-1.2415, 0.480549
-1.24141, 0.479785
-1.2412, 0.479141
-1.24106, 0.478485
-1.2409, 0.477756
-1.24072, 0.477033
-1.24045, 0.476345
-1.24029, 0.475796
-1.24004, 0.475422
-1.23961, 0.474885
-1.23934, 0.474065
-1.23912, 0.473317
-1.23878, 0.472616
-1.23825, 0.472226
-1.23787, 0.471924
-1.23767, 0.471285
-1.23743, 0.470563
-1.23709, 0.470108
-1.23691, 0.469814
-1.23658, 0.469316
-1.2363, 0.468981
-1.23594, 0.468539
-1.23559, 0.467823
-1.23549, 0.467245
-1.23515, 0.466839
-1.23487, 0.466577
-1.23467, 0.466463
-1.23415, 0.466114
-1.23393, 0.466081
-1.2339, 0.466142
-1.23392, 0.466143
-1.23379, 0.466151
-1.23358, 0.466052
-1.23332, 0.465918
-1.23305, 0.465794
-1.23268, 0.465667
-1.23246, 0.465637
-1.23221, 0.465573
-1.23196, 0.465612
-1.23195, 0.465844
-1.23221, 0.466177
-1.23239, 0.466507
-1.23252, 0.466752
-1.23253, 0.466879
-1.23242, 0.466816
-1.23227, 0.46657
-1.23219, 0.466469
-1.23221, 0.466483
-1.23214, 0.466402
-1.23169, 0.466214
-1.23101, 0.465925
-1.2307, 0.465873
-1.23057, 0.465944
-1.2307, 0.466149
-1.23108, 0.46659
-1.2315, 0.467121
-1.23176, 0.467526
-1.23213, 0.46802
-1.23249, 0.468597
-1.23276, 0.469138
-1.23307, 0.469686
-1.23348, 0.47022
-1.23386, 0.470754
-1.23427, 0.471262
-1.23473, 0.471735
-1.23514, 0.472207
-1.23531, 0.472647
-1.23542, 0.472949
-1.23566, 0.473319
-1.23606, 0.473773
-1.23638, 0.474229
-1.23681, 0.474715
-1.23732, 0.475221
-1.23755, 0.47551
-1.23778, 0.475912
-1.23807, 0.476337
-1.23846, 0.476795
-1.23871, 0.477222
-1.23892, 0.477583
-1.239, 0.477814
-1.23892, 0.477763
-1.23894, 0.477659
-1.2391, 0.477656
-1.23934, 0.477654
-1.23941, 0.477619
-1.23928, 0.477689
-1.23923, 0.477771
-1.2392, 0.477851
-1.23929, 0.478018
-1.23953, 0.478301
-1.23974, 0.478686
-1.24001, 0.47913
-1.24026, 0.479611
-1.24043, 0.48006
-1.24046, 0.48048
-1.24071, 0.480979
-1.24095, 0.481456
-1.24131, 0.481991
-1.24186, 0.482584
-1.24248, 0.483184
-1.24281, 0.483667
-1.24318, 0.484164
-1.24346, 0.48461
-1.24365, 0.48508
-1.24388, 0.485542
-1.24397, 0.485864
-1.24391, 0.485955
-1.24382, 0.486081
-1.24388, 0.486295
-1.24394, 0.486398
-1.24397, 0.486532
-1.24382, 0.486633
-1.24391, 0.48691
-1.24414, 0.487142
-1.24437, 0.4875
-1.24463, 0.487835
-1.24497, 0.488231
-1.24511, 0.488442
-1.24512, 0.488511
-1.24508, 0.488518
-1.245, 0.488415
-1.24484, 0.488337
-1.245, 0.48847
-1.24511, 0.488617
-1.24499, 0.488452
-1.24478, 0.488233
-1.24444, 0.487858
-1.24434, 0.487634
-1.24421, 0.487637
-1.24422, 0.487694
-1.24431, 0.487827
-1.24442, 0.487988
-1.24442, 0.488194
-1.2447, 0.488643
-1.24483, 0.489047
-1.24506, 0.489516
-1.24529, 0.489974
-1.24555, 0.490356
-1.24595, 0.490768
-1.24628, 0.491099
-1.24641, 0.491283
-1.2464, 0.491342
-1.24624, 0.491308
-1.24627, 0.491339
-1.24645, 0.491555
-1.24656, 0.491841
-1.24664, 0.492155
-1.2466, 0.492388
-1.24656, 0.492643
-1.24681, 0.49301
-1.24681, 0.49319
-1.24678, 0.493303
-1.24692, 0.493542
-1.24726, 0.493906
-1.24766, 0.494353
-1.24815, 0.494854
-1.2485, 0.495302
-1.24883, 0.495739
-1.24912, 0.496163
-1.24923, 0.496445
-1.24933, 0.496655
-1.2492, 0.496746
-1.249, 0.496813
-1.24891, 0.496881
-1.2488, 0.496854
-1.24876, 0.496834
-1.24891, 0.497038
-1.24899, 0.497253
-1.24912, 0.497497
-1.24917, 0.49771
-1.24908, 0.497765
-1.24904, 0.497743
-1.24901, 0.497761
-1.24919, 0.497922
-1.24925, 0.498135
-1.24938, 0.498432
-1.24946, 0.498681
-1.24965, 0.498991
-1.24986, 0.499357
-1.24999, 0.499607
-1.24991, 0.499692
-1.24993, 0.499786
-1.25001, 0.499789
-1.25004, 0.499663
-1.24993, 0.499489
-1.24978, 0.499221
-1.24945, 0.498816
-1.24924, 0.498343
-1.24901, 0.497743
-1.24869, 0.497116
-1.24836, 0.496589
-1.24798, 0.49614
-1.24754, 0.495723
-1.24728, 0.495355
-1.24709, 0.495035
-1.247, 0.494762
-1.24689, 0.494537
-1.24672, 0.494321
-1.24653, 0.494045
-1.2464, 0.49379
-1.24633, 0.493552
-1.24635, 0.493242
-1.24623, 0.492722
-1.24608, 0.492114
-1.24603, 0.491502
-1.24597, 0.490989
-1.2459, 0.490477
-1.24597, 0.489991
-1.2458, 0.489693
-1.24544, 0.489435
-1.2452, 0.489262
-1.24518, 0.489285
-1.24521, 0.489336
-1.24511, 0.489365
-1.24506, 0.489455
-1.24491, 0.489473
-1.24484, 0.489466
-1.24492, 0.489563
-1.24501, 0.489685
-1.24512, 0.489764
-1.24518, 0.489811
-1.24511, 0.489801
-1.24501, 0.489767
-1.24496, 0.489817
-1.24495, 0.489888
-1.24496, 0.489713
-1.24495, 0.48923
-1.24477, 0.488604
-1.24451, 0.48802
-1.24444, 0.487468
-1.24431, 0.486914
-1.2441, 0.486323
-1.24402, 0.485816
-1.24399, 0.485497
-1.2441, 0.485396
-1.24418, 0.485288
-1.24417, 0.485219
-1.24421, 0.485174
-1.24414, 0.48509
-1.24405, 0.484896
-1.24398, 0.484757
-1.2441, 0.48488
-1.24412, 0.485109
-1.244, 0.485281
-1.24395, 0.485462
-1.24388, 0.485581
-1.24389, 0.48573
-1.2441, 0.485745
-1.24412, 0.485807
-1.2442, 0.48604
-1.24429, 0.486159
-1.24438, 0.486262
-1.24436, 0.486361
-1.24443, 0.486444
-1.2446, 0.486596
-1.24484, 0.486914
-1.24525, 0.487263
-1.24562, 0.487666
-1.24567, 0.487968
-1.24572, 0.488249
-1.2459, 0.488593
-1.24595, 0.488859
-1.246, 0.48912
-1.24622, 0.489482
-1.24632, 0.48974
-1.24613, 0.489834
-1.24603, 0.489952
-1.246, 0.490071
-1.24593, 0.490134
-1.24592, 0.490249
-1.24588, 0.490389
-1.24602, 0.490644
-1.24606, 0.490913
-1.24612, 0.491144
-1.2461, 0.491305
-1.24608, 0.491442
-1.24612, 0.491571
-1.24623, 0.491784
-1.24647, 0.492022
-1.24689, 0.492419
-1.2473, 0.492863
-1.24767, 0.493305
-1.24792, 0.493696
-1.24807, 0.494008
-1.24803, 0.494229
-1.24813, 0.494551
-1.24827, 0.494854
-1.2483, 0.495105
-1.24836, 0.495342
-1.24844, 0.495637
-1.24865, 0.495966
-1.24883, 0.496263
-1.24894, 0.496521
-1.24917, 0.496785
-1.24946, 0.497069
-1.24983, 0.497427
-1.25003, 0.497768
-1.25013, 0.497994
-1.25001, 0.498035
-1.24986, 0.497975
-1.24972, 0.497787
-1.24953, 0.497562
-1.24932, 0.497328
-1.24905, 0.496936
-1.24871, 0.496425
-1.24851, 0.495898
-1.24836, 0.495398
-1.24808, 0.495015
-1.24778, 0.494577
-1.24763, 0.494204
-1.24759, 0.493971
-1.24742, 0.493664
-1.24732, 0.493262
-1.24729, 0.492942
-1.24728, 0.492644
-1.24721, 0.492257
-1.24692, 0.491763
-1.2467, 0.491241
-1.2465, 0.490694
-1.24624, 0.490153
-1.24602, 0.489757
-1.24586, 0.489433
-1.24572, 0.489213
-1.24563, 0.489027
-1.24554, 0.488908
-1.24546, 0.488898
-1.24551, 0.488923
-1.24567, 0.489008
-1.2459, 0.48906
-1.2462, 0.48912
-1.24645, 0.489135
-1.24655, 0.489069
-1.24649, 0.489048
-1.24644, 0.489033
-1.24649, 0.48915
-1.24649, 0.489199
-1.24629, 0.489081
-1.2462, 0.488947
-1.24619, 0.488946
-1.24624, 0.48896
-1.24637, 0.488975
-1.24629, 0.488887
-1.24626, 0.488873
-1.24634, 0.488976
-1.24636, 0.489065
-1.24621, 0.489097
-1.24585, 0.489054
-1.24556, 0.489083
-1.24542, 0.489105
-1.24532, 0.48918
-1.24534, 0.489355
-1.24548, 0.489597
-1.24561, 0.489887
-1.24575, 0.490175
-1.24591, 0.490423
-1.24598, 0.490653
-1.24622, 0.490962
-1.24653, 0.491303
-1.24662, 0.491487
-1.24668, 0.491696
-1.24666, 0.491706
-1.24654, 0.491635
-1.24643, 0.491543
-1.24631, 0.491508
-1.2462, 0.491371
-1.24619, 0.491332
-1.24611, 0.491289
-1.24598, 0.491213
-1.24591, 0.491139
-1.24584, 0.491131
-1.24572, 0.491058
-1.24563, 0.4908
-1.24542, 0.490415
-1.24525, 0.490119
-1.24508, 0.489851
-1.24483, 0.489643
-1.24448, 0.489449
-1.24409, 0.489169
-1.24375, 0.488785
-1.24335, 0.488329
-1.24298, 0.487907
-1.24274, 0.487539
-1.2427, 0.487228
-1.24263, 0.48703
-1.24258, 0.486902
-1.24258, 0.486774
-1.24263, 0.486607
-1.24258, 0.486359
-1.24261, 0.486175
-1.2427, 0.486017
-1.24279, 0.485889
-1.24286, 0.48583
-1.24297, 0.485808
-1.24305, 0.485816
-1.24295, 0.485722
-1.24282, 0.485591
-1.24262, 0.485342
-1.24258, 0.484988
-1.24248, 0.484572
-1.24214, 0.484149
-1.24188, 0.483772
-1.24164, 0.483383
-1.24142, 0.482973
-1.24134, 0.482576
-1.24136, 0.482138
-1.24135, 0.481677
-1.24128, 0.481284
-1.2412, 0.480865
-1.24112, 0.480397
-1.24101, 0.479923
-1.24083, 0.479508
-1.24065, 0.479071
-1.24056, 0.478594
-1.2405, 0.478155
-1.24043, 0.477777
-1.24027, 0.47738
-1.24004, 0.476947
-1.23988, 0.476472
-1.23977, 0.476006
-1.23962, 0.475541
-1.23952, 0.475115
-1.23957, 0.474905
-1.23955, 0.474808
-1.23956, 0.474733
-1.23953, 0.474661
-1.23949, 0.474548
-1.23942, 0.474451
-1.23943, 0.474551
-1.23944, 0.474552
-1.23939, 0.474451
-1.23935, 0.474259
-1.2393, 0.474002
-1.23926, 0.473682
-1.23917, 0.473254
-1.23916, 0.472812
-1.23906, 0.47238
-1.23901, 0.47201
-1.2389, 0.471771
-1.23877, 0.471453
-1.23865, 0.471114
-1.23865, 0.471036
-1.23864, 0.471019
-1.23871, 0.47099
-1.23877, 0.471011
-1.23866, 0.471047
-1.23857, 0.471017
-1.23856, 0.471076
-1.23858, 0.471189
-1.23857, 0.471239
-1.23849, 0.471216
-1.23832, 0.471102
-1.2381, 0.470971
-1.2379, 0.470835
-1.2377, 0.47072
-1.23761, 0.47073
-1.23763, 0.470728
-1.23761, 0.470647
-1.2375, 0.470608
-1.23737, 0.470509
-1.23728, 0.470299
-1.23716, 0.470023
-1.237, 0.469819
-1.23684, 0.469765
-1.23672, 0.469815
-1.23663, 0.469848
-1.23663, 0.469848
-1.23667, 0.469809
-1.23653, 0.469641
-1.23626, 0.469385
-1.23612, 0.469302
-1.23609, 0.469277
-1.23624, 0.469402
-1.23637, 0.469508
-1.23643, 0.469603
-1.23648, 0.469685
-1.23664, 0.469757
-1.23673, 0.469788
-1.23679, 0.469702
-1.23702, 0.469678
-1.23711, 0.469613
-1.23718, 0.469571
-1.23723, 0.469592
-1.23737, 0.469667
-1.2375, 0.469698
-1.23763, 0.469711
-1.2376, 0.469684
-1.2376, 0.469747
-1.23765, 0.469803
-1.23764, 0.46972
-1.23758, 0.469643
-1.23758, 0.469504
-1.23755, 0.469328
-1.23747, 0.469111
-1.23733, 0.468778
-1.2372, 0.468522
-1.23707, 0.468304
-1.23702, 0.468116
-1.23687, 0.467905
-1.23671, 0.467784
-1.23653, 0.46764
-1.23646, 0.467415
-1.23633, 0.467134
-1.23621, 0.466882
-1.23611, 0.466574
-1.2359, 0.466192
-1.23569, 0.465819
-1.23556, 0.465485
-1.23553, 0.465147
-1.23555, 0.464767
-1.23553, 0.464386
-1.23546, 0.464023
-1.23541, 0.463664
-1.23531, 0.463428
-1.23515, 0.463253
-1.23498, 0.463043
-1.2347, 0.462764
-1.23448, 0.46257
-1.2342, 0.462341
-1.23393, 0.462113
-1.23363, 0.462011
-1.23339, 0.46201
-1.23314, 0.462085
-1.23304, 0.462221
-1.23299, 0.462348
-1.23304, 0.462505
-1.23304, 0.462612
-1.23308, 0.462728
-1.23309, 0.462811
-1.23305, 0.462908
-1.23299, 0.463008
-1.23294, 0.463101
-1.23308, 0.46334
-1.23324, 0.463618
-1.23326, 0.463783
-1.23322, 0.463874
-1.23318, 0.463956
-1.23319, 0.464085
-1.23328, 0.46429
-1.23351, 0.464607
-1.23389, 0.465
-1.23414, 0.465326
-1.23436, 0.465611
-1.23468, 0.465966
-1.23494, 0.466323
-1.23518, 0.466648
-1.23539, 0.466953
-1.23549, 0.467209
-1.23572, 0.467533
-1.23594, 0.467831
-1.23609, 0.468082
-1.23626, 0.468326
-1.23631, 0.468518
-1.23627, 0.468667
-1.23622, 0.468815
-1.23628, 0.468974
-1.2363, 0.469138
-1.23632, 0.469308
-1.23634, 0.469495
-1.23639, 0.469695
-1.23645, 0.469894
-1.23654, 0.470084
-1.23669, 0.4703
-1.23684, 0.470501
-1.23704, 0.470754
-1.23708, 0.470967
-1.23701, 0.471088
-1.23694, 0.471094
-1.2369, 0.471033
-1.23689, 0.470922
-1.23681, 0.470717
-1.23665, 0.470511
-1.23648, 0.470202
-1.23615, 0.46983
-1.23582, 0.469571
-1.23558, 0.469457
-1.23532, 0.469359
-1.23518, 0.469332
-1.23506, 0.46927
-1.235, 0.469058
-1.23497, 0.468756
-1.23494, 0.468449
-1.23486, 0.468232
-1.23479, 0.467963
-1.23462, 0.467664
-1.23462, 0.467396
-1.23454, 0.467095
-1.23441, 0.466699
-1.23439, 0.466379
-1.23433, 0.466095
-1.23432, 0.465834
-1.2342, 0.465506
-1.23419, 0.465171
-1.23411, 0.46484
-1.23408, 0.464491
-1.2339, 0.464099
-1.23384, 0.46371
-1.23387, 0.463394
-1.23385, 0.463148
-1.23381, 0.462917
-1.23376, 0.462613
-1.23371, 0.462254
-1.23364, 0.461884
-1.23354, 0.461506
-1.23349, 0.461243
-1.2334, 0.461037
-1.23333, 0.460917
-1.23334, 0.460802
-1.23337, 0.460743
-1.23346, 0.460689
-1.23352, 0.460624
-1.23341, 0.460561
-1.23337, 0.460564
-1.23335, 0.460563
-1.23333, 0.46054
-1.23324, 0.460501
-1.23328, 0.460512
-1.23339, 0.460534
-1.23351, 0.460561
-1.23348, 0.460486
-1.2334, 0.460367
-1.23325, 0.460183
-1.23308, 0.460046
-1.23294, 0.459869
-1.23292, 0.459689
-1.23287, 0.459542
-1.23289, 0.459421
-1.23287, 0.459269
-1.23276, 0.459088
-1.23269, 0.458947
-1.23267, 0.458889
-1.23275, 0.458834
-1.23279, 0.458741
-1.23275, 0.458572
-1.23278, 0.458544
