⟨ϵ⟩, ⟨|m|⟩
-0.00179068, 0.000483605
-9.28346e-05, 7.9152e-05
-0.000133569, 4.1159e-05
-6.20555e-05, 4.40131e+06
-0.0997115, 0.158961
-6.19597e-05, 2.90111e+257
-9.62965e-05, 8.2481e-05
-0.00186399, 0.000503527
-3.44378e-05, -1.3863e+261
-6.40508e-05, 4.40114e+06
-6.4244e-05, 2.90108e+257
-2.03326e-05, 4.66545e+232
-3.72361e-05, -1.38628e+261
-6.67287e-05, 2.90105e+257
-6.53448e-05, 4.40096e+06
-0.00193729, 0.000523445
-0.100523, 0.159203
-0.000140232, 4.32245e-05
-4.00343e-05, -1.38625e+261
-6.92414e-05, 2.90102e+257
-6.65408e-05, 4.40079e+06
-9.97582e-05, 8.58098e-05
-0.101272, 0.159426
-0.00201058, 0.00054336
-6.76069e-05, 4.40061e+06
-0.000103306, 8.91601e-05
-0.101966, 0.159632
-0.00208385, 0.000563272
-7.1754e-05, 2.90098e+257
-2.09719e-05, 4.66537e+232
-6.80037e-05, 4.40043e+06
-0.10261, 0.159824
-4.28324e-05, -1.38622e+261
-0.000146894, 4.52899e-05
-0.00215712, 0.000583181
-2.15057e-05, 4.6653e+232
-0.000107301, 9.26218e-05
-4.56303e-05, -1.38619e+261
-0.000153557, 4.73553e-05
-0.00222888, 0.000602715
-6.86641e-05, 4.40026e+06
-0.000110727, 9.58925e-05
-0.000160219, 4.94207e-05
-4.91999e-05, -1.38616e+261
-7.42666e-05, 2.90095e+257
-0.103209, 0.160003
-6.98598e-05, 4.40008e+06
-5.29971e-05, -1.38614e+261
-0.00230053, 0.000622219
-2.1838e-05, 4.66523e+232
-0.000113922, 9.90874e-05
-0.103769, 0.160169
-7.6779e-05, 2.90092e+257
-7.10554e-05, 4.39991e+06
-0.000166881, 5.1486e-05
-0.000117116, 0.000102282
-7.92915e-05, 2.90088e+257
-5.67942e-05, -1.38611e+261
-7.22508e-05, 4.39973e+06
-0.104293, 0.160325
-0.00012031, 0.000105477
-8.18038e-05, 2.90085e+257
-7.34462e-05, -2.21575e-0
-7.34462e-05, -2.21575e-0
, 4.66515e+232
-0.104784, 0.160471
-0.000123504, 0.000108671
-0.00237216, 0.000641719
-6.05912e-05, -1.38608e+261
-7.46415e-05, 4.39938e+06
-0.000173544, 5.35512e-05
-0.00244378, 0.000661216
-0.105245, 0.160608
-2.2477e-05, 4.66508e+232
-8.43162e-05, 2.90082e+257
-7.632e-05, 4.3992e+06
-0.00251539, 0.00068071
-0.105679, 0.160738
-7.83138e-05, 4.39903e+06
-0.000180205, 5.56164e-05
-6.41461e-05, -1.38605e+261
-2.25758e-05, 4.665e+232
-0.00258699, 0.000700201
-8.03075e-05, 4.39885e+06
-0.106088, 0.160859
-0.000126698, 0.000111865
-0.00265858, 0.000719689
-2.27865e-05, 4.66493e+232
-8.18917e-05, 4.39868e+06
-0.000186867, 5.76815e-05
-0.106759, 0.161045
-0.000129891, 0.000115059
-8.69861e-05, 2.90078e+257
-6.72792e-05, -1.38603e+261
-0.000193529, 5.97466e-05
-0.000133085, 0.000118253
-8.30864e-05, 4.3985e+06
-0.107657, 0.161288
-0.00020019, 6.18116e-05
-0.00020019, 6.18116e-05
-0.000136278, 0.000121447
-0.108509, 0.161517
-8.97267e-05, 2.90075e+257
-8.4281e-05, -0.00273015,-8.4281e-05, -0.00273015, 
0.000739174
-2.31059e-05, 4.66485e+232
-7.02761e-05, -1.386e+261
-0.000206851, 6.38766e-05
-9.22994e-05, 2.90072e+257
-0.000139471, 0.00012464
-0.109316, 0.161734
-0.00280023, 0.000758283
-8.60625e-05, 4.39815e+06
-7.3271e-05, -1.38597e+261
-0.000142568, 0.00012781
-9.494e-05, 2.90068e+257
-0.000213363, 6.59043e-05
-0.110173, 0.161963
-2.37244e-05, 4.66478e+232
-8.80555e-05, 4.39797e+06
-0.00287018, 0.000777363
-9.76805e-05, -0.000145228, 0.00013087
2.90065e+257
-0.111388, 0.162281
-7.5868e-05, -1.38594e+261
-0.000100421, 2.90062e+257
-0.000220024, 6.79692e-05
-0.112546, 0.162584
-7.84649e-05, -1.38591e+261
-0.000103161, 2.90058e+257
-2.41253e-05, 4.6647e+232
-0.000147888, 0.00013393
-0.00294013, 0.000796439
-9.06432e-05, 4.3978e+06
-0.000226685, 7.0034e-05
-8.11346e-05, -1.38589e+261
-0.00301006, 0.000815513
-0.000233345, 7.20987e-05
-9.34343e-05, 4.39762e+06
-0.113565, 0.162852
-8.4131e-05, -1.38586e+261
-0.000105902, 2.90055e+257
-0.00307999, 0.000834584
-2.44448e-05, 4.66463e+232
-8.71273e-05, -1.38583e+261
-0.000240006, 7.41634e-05
-0.000150548, 0.000136989
-0.114165, 0.163014
-0.0031499, 0.000853651
-9.62252e-05, 4.39745e+06
-2.47642e-05, 4.66455e+232
-0.000108642, 2.90052e+257
-0.0032198, 0.000872716
-9.01234e-05, -1.3858e+261
-9.90159e-05, 4.39727e+06
-0.114739, 0.163169
-0.0032897, 0.000891778
-2.50835e-05, 4.66448e+232
-0.000153208, 0.000140049
-0.000101806, 4.3971e+06
-0.000246666, 7.6228e-05
-0.115289, 0.163318
-0.00335957, 0.000910836
-2.51631e-05, 4.66441e+232
-0.000111382, 2.90049e+257
-0.115814, 0.16346
-9.31195e-05, -1.38578e+261
-2.51627e-05, 4.66433e+232
-0.00342944, 0.000929892
-0.000104597, 4.39692e+06
-2.51623e-05, 4.66426e+232
-0.116318, 0.163596
-9.61154e-05, -1.38575e+261
-9.61154e-05, -1.38575e+261
-0.000156267, 0.000143208
-0.000253326, 7.82926e-05
-0.000114122, 2.90045e+257
-2.51939e-05, 4.66418e+232
-9.91112e-05, -1.38572e+261
-0.116802, 0.163727
-2.52814e-05, 4.66411e+232
-0.000116862, 2.90042e+257
-0.000260107, 8.03876e-05
-0.000102397, -1.38569e+261
-0.0034993, 0.000948944
-2.5281e-05, 4.66403e+232
-0.000107307, 4.39675e+06
-0.000119602, 2.90039e+257
-0.000267033, 8.25187e-05
-0.000159215, 0.000146339
-0.000105666, -1.38567e+261
-2.52806e-05, 4.66396e+232
-0.000122332, 2.90035e+257
-0.000274207, 8.47117e-05
-0.117265, 0.163852
-0.00010866,, 0.000968119
-0.00010866,, 0.000968119
-1.38564e+261
-2.52802e-05, 4.66388e+232
-0.000161874, 0.000149398
-0.00010859, 4.39657e+06
-0.000281399, 8.69093e-05
0.000125072, 2.90032e+257
-0.000281399, 8.69093e-05
-0.00364265, 0.000987957
-0.117324, 0.163876
-0.117324, 0.163876
-0.000164533, 0.000152457
-0.000109783, 4.3964e+06
-2.52798e-05, 4.66381e+232
-0.000111657, -1.38561e+261
-0.000111657, -1.38561e+261
-0.000167385, 0.000155564
-0.117118, 0.163833
-0.00371566, 0.0010078
-0.000127812, 2.90029e+257
-0.000170044, 0.000158623
-0.116566, 0.163704
-0.00378963, 0.00102788
-0.000130552, 2.90025e+257
-0.000288591, 8.91069e-05
-0.000111221, 4.39622e+06
-0.000114652, -1.38558e+261
-2.52794e-05, 4.66373e+232
-0.115888, 0.163543
-0.000133291, 2.90022e+257
-0.000113212, -0.000117647, 4.39604e+06
-0.115236, 0.163387
-0.115236, 0.163387
117647, 4.39604e+06
-1.38555e+261
-0.000136031, 2.90019e+257
-0.000172702, 0.000161681
-0.000115203, 4.39587e+06
-0.00386421, 0.00104811
-0.000120642, -1.38553e+261
-0.000138771, 2.90015e+257
-0.000138771, 2.90015e+257

.5279e-05, 4.66366e+232
-0.000117194, 4.39569e+06
-0.000117194, 4.39569e+06
-0.000295783, 9.13044e-05
-0.000123637, -1.3855e+261
-0.00393878, 0.00106834
-2.52786e-05, 4.66358e+232
-0.114607, 0.163238
-0.000119185, 4.39552e+06
-0.00014151, 2.90012e+257
-0.000126631, -1.38547e+261
-0.000175361, 0.000164739
-0.114, 0.163093
-0.000121175, 4.39534e+06
-2.52782e-05, 4.66351e+232
-0.000129626, -1.38544e+261
-0.00017787, 0.00016776
-0.11351, 0.162978
-2.52778e-05, 4.66344e+232
-0.113281, 0.162927
2.90009e+257
-0.000302975, 9.35018e-05
-0.000302975, 9.35018e-05
-0.000179996, 0.000170685
-0.000123165, 4.39517e+06
-0.000302975, 9.35018e-05
-0.000179996, 0.000170685
-0.00401334, 0.00108856
-0.000132621, -1.38542e+261
-0.000146989, 2.90005e+257
-0.11306, 0.162878
-2.52773e-05, 4.66336e+232
-0.000125156, 4.39499e+06
-0.000135615, -1.38539e+261
-0.000310134, 9.56912e-05
1
-0.000149728, 2.90002e+257
-0.000310134, 9.56912e-05
-0.00408788, 0.00110878
-0.000182185, 0.000173625
-0.112845, 0.162831
-0.000138609, -1.38536e+261
-0.000127146, 4.39482e+06
-0.000152467, 2.89999e+257
-0.000317059, 9.78219e-05
-2.52769e-05, 4.66329e+232
-0.000141603, -1.38533e+261
-0.00416171, 0.00112883
-0.112638, 0.162785
-0.000155397, 2.89996e+257
-0.000323618, 9.98308e-05
-0.000185077, 0.000176741
-0.000128471, 4.39464e+06
-0.112438, 0.162741
-0.000144597, -1.38531e+261
-2.57145e-05, 4.66321e+232
-0.000158316, 2.89992e+257
-0.000147591, -1.38528e+261
-0.00423464, 0.00114865
-0.0003302, 0.000101842
-0.112243, 0.162698
-0.000187775, 0.000179809
-0.000130401, 4.39447e+06
-0.000130401, 4.39447e+06
-2.61937e-05, 4.66314e+232
-0.000161055, 2.89989e+257
-0.00430756, 0.00116846
-0.000150585, -1.38525e+261
-0.000150585, -1.38525e+261
-0.112055, 0.162657
-0.000163794, 2.89986e+257
-0.000190433, 0.000182866
-2.66728e-05, 4.66306e+232
-0.000336991, 0.000103906
-0.00438046, 0.00118827
-0.00013239, 4.39429e+06
-0.000166533, 2.89982e+257
-0.00445336, 0.00120808
-0.111872, 0.162617
-0.00019309, 0.000185923
-0.000169499, 2.89979e+257
-0.000169499, 2.89979e+257
-0.000153578, -1.38522e+261
-0.00452624, 0.00122789
-2.71519e-05, 4.66299e+232
-0.111695, 0.162578
-0.000133586, 4.39412e+06
-0.00459911, 0.00124769
-0.000343781, 0.00010597
-0.000195747, 0.00018898
-2.76309e-05, 4.66291e+232
-0.111523, 0.16254
-0.000156572, -1.3852e+261
-0.000134777, 4.39394e+06
-0.00467197, 0.00126749
-0.000350572, 0.000108034
-0.111356, 0.162503
-0.000135615, 4.39376e+06
-0.000198405, 0.000192037
-0.000172466, 2.89976e+257
-0.000357362, 0.000110098
-0.111194, 0.162467
-0.000135609, 4.39359e+06
-2.811e-05, 4.66284e+232
-0.00474548, 0.00128751
-0.000364549, 0.00011226
-0.000159565, -1.38517e+261
-0.000159565, -1.38517e+261
-0.111036, 0.162432
-0.000134928, 4.39341e+06
-0.000201062, 0.000195093
-0.000371872, 0.000114457
-0.000371872, 0.000114457
-0.000175093, 2.89972e+257
-0.000134125, 4.39324e+06
-0.000203719, 0.00019815
-0.00482071, 0.0013081
-0.00482071, 0.0013081
-2.886e-05, 4.66276e+232
-0.000162559, -1.38514e+261
-0.000133322, 4.39306e+06
-0.110883, 0.162399
-0.000206375, 0.000201206
-2.94429e-05, 4.66269e+232
-0.000132519, 4.39289e+06
-0.00489592, 0.00132868
-0.000177604, 2.89969e+257
-0.000209032, 0.000204262
-0.000379195, 0.000116654
-2.99219e-05, 4.66262e+232
-0.000131716, 4.39271e+06
-0.0049706, 0.00134914
-0.000165822, -1.38511e+261
-0.000386517, 0.000118851
-0.110734, 0.162366
-3.04009e-05, 4.66254e+232
-0.00039384, 0.000121047
-0.000130913, 4.39254e+06
-0.000180152, 2.89966e+257
-3.08799e-05, 4.66247e+232
-0.110589, 0.162334
-0.000169214, -1.38508e+261
-0.0050442, 0.00136932
-0.000211758, 0.000207343
-0.000182548, 2.89962e+257
-0.110448, 0.162303
-3.13589e-05, 4.66239e+232
-0.000172606, -1.38506e+261
-0.00013011, 4.39236e+06
-0.000401162, 0.000123244
-3.18378e-05, 4.66232e+232
-0.000184944, 2.89959e+257
-0.00511778, 0.0013895
-0.000215213, 0.000210665
-0.11031, 0.162272
-0.000408453, 0.000125433
-0.000175999, -1.38503e+261
-0.00018734, 2.89956e+257
-0.000218667, 0.000213987
-0.000129308, 4.39219e+06
-3.23543e-05, 4.66224e+232
-0.00519136, 0.00140967
-0.000179391, -1.385e+261
-0.000128505, 4.39201e+06
-3.31529e-05, -0.00526492, 0.00142984
4.66217e+232
-0.000182783, -1.38497e+261
-0.000182783, -1.38497e+261
-0.110176, 0.162243
-0.000415508, 0.000127563
-0.000127238, 4.39184e+06
-0.000189736, 2.89952e+257
-0.110046, 0.162214
-3.39514e-05, 4.66209e+232
-0.000186175, -1.38495e+261
-0.00533939, 0.00145024
-0.000222122, 0.000217309
-0.109919, 0.162186
-3.47499e-05, 4.66202e+232
-0.000192131, 2.89949e+257
-0.000422322, 0.000129632
-0.000225576, 0.00022063
-0.000194527, 2.89946e+257
-0.109795, 0.162159
-0.000125562, 4.39166e+06
-3.55484e-05, 4.66195e+232
-0.000196923, 2.89943e+257
-0.000429111, 0.000131695
-3.65673e-05, 4.66187e+232
-0.000199318, 2.89939e+257
-0.000435899, 0.000133759
-3.76854e-05, 4.6618e+232
-0.000123412, 4.39149e+06
-0.00022903, 0.000223951
-0.000201663, 2.89936e+257
-0.000189566, -1.38492e+261
-3.88034e-05, 4.66172e+232
-0.000121015, 4.39131e+06
-0.000204011, 2.89933e+257
-0.000192958, -1.38489e+261
-0.000119179, 4.39114e+06
-3.96968e-05, 4.66165e+232
-0.000206406, 2.89929e+257
-0.000117579, 4.39096e+06
-0.00019635, -1.38486e+261
-4.04951e-05, 4.66157e+232
-0.00541611, 0.0014712
-0.000208801, 2.89926e+257
-0.00011598, 4.39079e+06
-0.000199741, -1.38484e+261
-4.12934e-05, 4.6615e+232
-0.000211197, 2.89923e+257
-0.000232064, 0.000227167
-0.000232064, 0.000227167


0.000442747, 0.000135836
-4.20917e-05, 4.66142e+232
-0.000203132, -1.38481e+261
-0.000114381, 4.39061e+06
-0.000449801, 0.000137966
-4.289e-05, 4.66135e+232
-0.000112782, 4.39044e+06
-0.000206523, -1.38478e+261
-0.000456514, 0.00014001
-0.000111183, 4.39026e+06
-0.000111183, 4.39026e+06
-0.000234985, 0.000230355
-0.000463029, 0.000142003
-0.00549282, 0.00149216
-0.000213592, 2.89919e+257
-0.000237907, 0.000233543
-0.109674, 0.162132
-4.40972e-05, 4.66127e+232
-0.00556951, 0.00151311
-0.109556, 0.162106
-4.55345e-05, 4.6612e+232
-0.00011027, 4.39009e+06
-0.00011027, 4.39009e+06
-0.0056462, 0.00153406
-0.109441, 0.162081
-4.68935e-05, 4.66113e+232
-0.109116, 0.162003
-4.82956e-05, 4.66105e+232
-0.000109664, 4.38991e+06
-0.108774, 0.161921
-4.97328e-05, 4.66098e+232
-0.00020959, -1.38475e+261
-0.000109659, 4.38974e+06
-0.108439, 0.16184
-5.11699e-05, 4.6609e+232
-0.000240828, 0.00023673
-0.000212582, -1.38472e+261
-0.00572287, 0.00155501
-0.108173, 0.161777
-0.000109446, 4.38956e+06
-0.000215573, -1.3847e+261
-0.000215573, -1.3847e+261
e-05, 4.66083e+232
-0.000243749, 0.000239917
-0.00046955, 0.000144
-0.000108644, 4.38939e+06
-0.00024667, 0.000243105
-0.00024667, 0.000243105
-0.000215987, 2.89916e+257
-0.000218564, -1.38467e+261
-0.00024667, 0.000243105
-0.000215987, 2.89916e+257
-0.108087, 0.161758
-0.00579948, 0.00157594
-0.000476071, 0.000145996
-0.000107843, 4.38921e+06
-0.108221, 0.161795
-0.000218382, 2.89913e+257
-5.4044e-05, 4.66075e+232
-0.108351, 0.16183
-0.00587437, 0.00159644
-0.000221555, -1.38464e+261
-0.000249591, 0.000246292
-0.000220777, 2.89909e+257
-0.000482552, 0.000147975
-0.00594783, 0.00161658
-0.108479, 0.161865
-0.000488939, 0.000149905
-0.00602127, 0.00163672
-0.000224404, -1.38461e+261
-0.000223172, 2.89906e+257
-0.000495326, 0.000151834
-0.0060947, 0.00165686
-0.000225567, 2.89903e+257
-0.108605, 0.161899
-0.000501713, 0.000153764
-0.00616812, 0.00167699
-0.000227962, 2.899e+257
-0.0005081, 0.000155693
-0.00624153, 0.00169712
-0.000230344, 2.89896e+257
-0.000107241, 4.38904e+06
-0.000514502, 0.000157626
-0.00631492, 0.00171724
-0.000232511, 2.89893e+257
-0.000521155, 0.000159622
-0.00638831, 0.00173737
-5.5481e-05, 4.66068e+232
-0.000234677, 2.8989e+257
-0.108727, 0.161932
-0.000226996, -1.38459e+261
-0.000236843, 2.89886e+257
-5.6918e-05, 4.6606e+232
-0.00646168, 0.00175749
-0.000107635, 4.38886e+06
-0.000527808, 0.000161618
-5.83549e-05, 4.66053e+232
-0.00653439, 0.00177744
-0.00053446, 0.000163613
-5.97918e-05, 4.66046e+232
-0.0002527, 0.000249526
-0.00660615, 0.00179716
-0.000229587, -1.38456e+261
-0.000541113, 0.000165609
-6.09434e-05, 4.66038e+232
-0.000256628, 0.000252964
-0.000547765, 0.000167605
-0.108847, 0.161965
-0.000260613, 0.000256417
-0.000554417, 0.0001696
-0.108964, 0.161997
-0.000264597, 0.000259869
-0.0066779, 0.00181687
-0.000560794, 0.000171527
-0.00023901, 2.89883e+257
-0.00023901, 2.89883e+257
-0.000108354, 4.38869e+06
-0.000268796, 0.000263375
-6.20607e-05, 4.66031e+232
-0.000566912, 0.000173389
-0.109211, 0.162061
-0.000273431, 0.00026699
-6.31779e-05, 4.66023e+232
-0.000109366, 4.38851e+06
-0.109528, 0.162143
-0.000232178, -1.38453e+261
-0.000278393, 0.000270686
-0.00674964, 0.00183658
-0.000241176, 2.8988e+257
-0.000573031, 0.000175251
-6.4347e-05, 4.66016e+232
-0.000282909, 0.000274271
-0.109839, 0.162223
-0.000234769, -1.3845e+261
-0.00057915, 0.000177114
-0.00682137, 0.00185628
-0.00010976, 4.38834e+06
-0.110144, 0.162302
-6.57837e-05, 4.66008e+232
-0.000243342, 2.89876e+257
-0.000585268, 0.000178976
-0.00023736, -1.38448e+261
-6.69583e-05, 4.66001e+232
-0.000245696, 2.89873e+257
-0.000287424, 0.000277855
-0.00689308, 0.00187599
-0.000591217, 0.000180795
-6.80754e-05, 4.65993e+232
-0.00024809, 2.8987e+257
-0.00696455, 0.00189563
-0.000597108, 0.000182601
-0.000110154, 4.38816e+06
-6.91925e-05, 4.65986e+232
-0.000240205, -1.38445e+261
-0.000250485, 2.89866e+257
-0.000603226, 0.000184463
-7.03095e-05, 4.65979e+232
-0.000110548, 4.38799e+06
-0.000291939, 0.000281439
-0.110442, 0.162379
-0.00703466, 0.00191493
-0.000243195, -1.38442e+261
-0.000296183, 0.000284956
-0.000110942, 4.38781e+06
-0.000252879, 2.89863e+257
-7.16141e-05, 4.65971e+232
-0.000609187, 0.000186285
-0.000246476, -1.38439e+261
-0.000615038, 0.000188081
-0.000255273, 2.8986e+257
-0.000111336, -0.00710351, 0.00193368
-0.110836, 0.162479
4.38764e+06
-0.000300166, 0.000288407
-7.30505e-05, 4.65964e+232
-0.000620889, 0.000189876
-0.111318, 0.162602
-0.000304148, 0.000291857
-0.00062674, 0.000191671
-0.000257667, 2.89856e+257
-0.00011173, 4.38746e+06
-0.00030813, 0.000295308
-0.000632591, 0.000193466
-0.000250664, -1.38437e+261
-7.44869e-05, 4.65956e+232
-0.000312353, 0.000298841
-0.111791, 0.162722
-0.000112124, 4.38729e+06
-0.000317153, 0.000302562
-0.000260062, 2.89853e+257
-0.000254851, -1.38434e+261
-0.00716883, 0.00195099
-0.000112517, 4.38711e+06
-0.000322464, 0.000306411
-0.000112911, 4.38694e+06
-0.000327776, 0.000310259
-0.000262456, 2.8985e+257
-0.00723414, 0.0019683
-0.000113305, 4.38677e+06
-0.000333087, 0.000314108
-0.000333087, 0.000314108
-0.000259039, -1.38431e+261
-7.59112e-05, 4.65949e+232
-0.112254, 0.162841
-0.000113699, 4.38659e+06
-0.00026485, 2.89847e+257
-7.7028e-05, 4.65941e+232
-0.000114471, 4.38642e+06
-0.000638315, 0.00019522
-0.000338397, 0.000317956
-0.112614, 0.162925
-0.00729944, 0.0019856
-0.000263226, -1.38428e+261
-0.000267244, 2.89843e+257
-0.112667, 0.162916
-7.81448e-05, 4.65934e+232
-0.000267413, -1.38425e+261
-0.112362, 0.162796
-7.92616e-05, 4.65926e+232
-0.000643766, 0.000196882
-0.0002716, -1.38423e+261
-0.112062, 0.162677
-0.000343708, 0.000321804
-0.000275787, -1.3842e+261
-0.000269638, 2.8984e+257
-0.111768, 0.162561
-0.000349018, 0.000325652
-0.000116059, 4.38624e+06
-8.03783e-05, 4.65919e+232
-0.000649217, 0.000198544
-0.000272032, 2.89837e+257
-0.000117647, 4.38607e+06
-0.000117647, 4.38607e+06

-0.00736565, 0.00200314
-0.000279974, -1.38417e+261
-0.111463, 0.162443
-0.000654667, 0.000200206
-0.0074349, 0.00202163
-0.000274426, 2.89833e+257
-0.00028416, -1.38414e+261
-0.000119235, 4.38589e+06
-0.000277041, 2.8983e+257
-0.00750259, 0.00203973
-0.110999, 0.162285
-0.000288346, -1.38412e+261
0354376, 0.000329512
-8.1495e-05, 4.65912e+232
-0.000279663, 2.89827e+257
-0.000279663, 2.89827e+257

-0.000660117, 0.000201867
-0.110544, 0.162131
