⟨ϵ⟩, ⟨|m|⟩
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999008
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99685, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99685, 0.999008
-1.99685, 0.999008
-1.99685, 0.999008
-1.99685, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99685, 0.999007
-1.99685, 0.999008
-1.99685, 0.999008
-1.99685, 0.999008
-1.99685, 0.999008
-1.99685, 0.999008
-1.99685, 0.999008
-1.99685, 0.999008
-1.99685, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999008
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.999009
-1.99686, 0.99901
-1.99686, 0.99901
-1.99686, 0.99901
-1.99686, 0.99901
-1.99686, 0.99901
-1.99686, 0.99901
-1.99686, 0.99901
-1.99686, 0.99901
-1.99686, 0.99901
-1.99686, 0.99901
-1.99686, 0.99901
-1.99686, 0.99901
-1.99686, 0.99901
-1.99686, 0.99901
-1.99686, 0.99901
-1.99686, 0.99901
-1.99686, 0.99901
-1.99686, 0.99901
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999012
-1.99687, 0.999012
-1.99687, 0.999012
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999011
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99687, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999012
-1.99686, 0.999013
-1.99686, 0.999013
-1.99686, 0.999013
-1.99686, 0.999013
-1.99686, 0.999013
-1.99687, 0.999013
-1.99687, 0.999013
-1.99687, 0.999013
-1.99687, 0.999013
-1.99687, 0.999013
-1.99687, 0.999013
-1.99687, 0.999013
-1.99687, 0.999013
-1.99687, 0.999013
-1.99687, 0.999013
-1.99687, 0.999013
-1.99687, 0.999013
-1.99687, 0.999013
-1.99687, 0.999013
-1.99687, 0.999013
-1.99687, 0.999013
-1.99687, 0.999013
-1.99687, 0.999013
-1.99687, 0.999013
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999013
-1.99687, 0.999014
-1.99687, 0.999013
-1.99687, 0.999013
-1.99687, 0.999013
-1.99687, 0.999013
-1.99687, 0.999013
-1.99687, 0.999013
-1.99687, 0.999013
-1.99687, 0.999013
-1.99687, 0.999013
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999015
-1.99687, 0.999015
-1.99687, 0.999015
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999014
-1.99687, 0.999015
-1.99687, 0.999015
-1.99687, 0.999015
-1.99687, 0.999015
-1.99687, 0.999015
-1.99687, 0.999015
-1.99687, 0.999015
-1.99687, 0.999015
-1.99687, 0.999015
-1.99687, 0.999015
-1.99687, 0.999015
-1.99687, 0.999015
-1.99687, 0.999015
-1.99687, 0.999015
-1.99687, 0.999015
-1.99687, 0.999015
-1.99687, 0.999015
-1.99687, 0.999015
-1.99687, 0.999015
-1.99687, 0.999015
-1.99687, 0.999015
-1.99687, 0.999015
-1.99687, 0.999015
-1.99687, 0.999015
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999016
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99688, 0.999017
-1.99688, 0.999017
-1.99688, 0.999017
-1.99688, 0.999017
-1.99688, 0.999017
-1.99688, 0.999017
-1.99688, 0.999017
-1.99688, 0.999017
-1.99688, 0.999017
-1.99688, 0.999017
-1.99688, 0.999017
-1.99688, 0.999017
-1.99688, 0.999017
-1.99688, 0.999017
-1.99688, 0.999017
-1.99688, 0.999017
-1.99688, 0.999017
-1.99688, 0.999017
-1.99688, 0.999017
-1.99688, 0.999017
-1.99688, 0.999017
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999017
-1.99688, 0.999017
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999017
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999017
-1.99688, 0.999017
-1.99688, 0.999017
-1.99688, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999016
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99687, 0.999018
-1.99687, 0.999017
-1.99687, 0.999017
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999017
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999019
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999018
-1.99688, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99688, 0.999018
-1.99688, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999018
-1.99687, 0.999019
-1.99687, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99687, 0.999019
-1.99687, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.999019
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.99902
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999021
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999022
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99689, 0.999023
-1.99689, 0.999023
-1.99689, 0.999023
-1.99689, 0.999023
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999023
-1.99689, 0.999023
-1.99689, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99689, 0.999023
-1.99689, 0.999023
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999023
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99688, 0.999024
-1.99688, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99688, 0.999024
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999024
-1.99688, 0.999024
-1.99688, 0.999024
-1.99688, 0.999024
-1.99688, 0.999024
-1.99688, 0.999024
-1.99688, 0.999024
-1.99688, 0.999024
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999024
-1.99688, 0.999024
-1.99688, 0.999024
-1.99688, 0.999023
-1.99688, 0.999023
-1.99688, 0.999024
-1.99688, 0.999024
-1.99688, 0.999024
-1.99688, 0.999024
-1.99688, 0.999024
-1.99688, 0.999024
-1.99688, 0.999024
-1.99688, 0.999024
-1.99688, 0.999024
-1.99688, 0.999024
-1.99688, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999024
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999024
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999025
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999025
-1.99689, 0.999025
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999025
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999025
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99688, 0.999025
-1.99688, 0.999025
-1.99688, 0.999025
-1.99688, 0.999025
-1.99688, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99688, 0.999025
-1.99688, 0.999025
-1.99688, 0.999025
-1.99688, 0.999025
-1.99688, 0.999025
-1.99688, 0.999025
-1.99688, 0.999025
-1.99688, 0.999026
-1.99688, 0.999026
-1.99688, 0.999026
-1.99688, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999026
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999028
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999028
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999028
-1.99689, 0.999028
-1.99689, 0.999028
-1.99689, 0.999028
-1.99689, 0.999028
-1.99689, 0.999028
-1.99689, 0.999028
-1.99689, 0.999028
-1.99689, 0.999028
-1.99689, 0.999028
-1.99689, 0.999028
-1.99689, 0.999028
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
-1.99689, 0.999027
