⟨ϵ⟩, ⟨|m|⟩
-1.99634, 0.999075
-1.99637, 0.999082
-1.9964, 0.999089
-1.99642, 0.999096
-1.99645, 0.999103
-1.99648, 0.99911
-1.9965, 0.999117
-1.99653, 0.999123
-1.99656, 0.99913
-1.99658, 0.999136
-1.99661, 0.999142
-1.99663, 0.999149
-1.99665, 0.999155
-1.99668, 0.999161
-1.9967, 0.999166
-1.99658, 0.999137
-1.99661, 0.999143
-1.99663, 0.999149
-1.99666, 0.999155
-1.99668, 0.999161
-1.9967, 0.999167
-1.99672, 0.999172
-1.99675, 0.999178
-1.99677, 0.999183
-1.99679, 0.999189
-1.99681, 0.999194
-1.99683, 0.999199
-1.99685, 0.999205
-1.99684, 0.999201
-1.99676, 0.999183
-1.99678, 0.999188
-1.9968, 0.999193
-1.99682, 0.999198
-1.99684, 0.999203
-1.99686, 0.999208
-1.99688, 0.999213
-1.9969, 0.999218
-1.99676, 0.999183
-1.9967, 0.999167
-1.99672, 0.999172
-1.99674, 0.999177
-1.99676, 0.999182
-1.99678, 0.999186
-1.99669, 0.999165
-1.9967, 0.999167
-1.99672, 0.999172
-1.99673, 0.999176
-1.99675, 0.999181
-1.99677, 0.999186
-1.99679, 0.99919
-1.99678, 0.999188
-1.99671, 0.999171
-1.99673, 0.999176
-1.99675, 0.999181
-1.99677, 0.999185
-1.99675, 0.99918
-1.99669, 0.999167
-1.99671, 0.999171
-1.99673, 0.999176
-1.99664, 0.999154
-1.99666, 0.999158
-1.99668, 0.999162
-1.99669, 0.999167
-1.99671, 0.999171
-1.99673, 0.999175
-1.99674, 0.99918
-1.99676, 0.999184
-1.99676, 0.999182
-1.99669, 0.999167
-1.99665, 0.999157
-1.99662, 0.99915
-1.99664, 0.999154
-1.99666, 0.999158
-1.99668, 0.999163
-1.99669, 0.999167
-1.99665, 0.999155
-1.99663, 0.99915
-1.99664, 0.999154
-1.99666, 0.999159
-1.99667, 0.999163
-1.99669, 0.999167
-1.99664, 0.999153
-1.99663, 0.999151
-1.99664, 0.999155
-1.99666, 0.999159
-1.99667, 0.999163
-1.99669, 0.999167
-1.99671, 0.999171
-1.99666, 0.99916
-1.99655, 0.999132
-1.99657, 0.999136
-1.99658, 0.99914
-1.9966, 0.999144
-1.99661, 0.999148
-1.99663, 0.999152
-1.99664, 0.999155
-1.99666, 0.999159
-1.99667, 0.999163
-1.99669, 0.999167
-1.9967, 0.99917
-1.99672, 0.999174
-1.99673, 0.999178
-1.99675, 0.999181
-1.99667, 0.999163
-1.99652, 0.999123
-1.99653, 0.999127
-1.99647, 0.999112
-1.99647, 0.999113
-1.99649, 0.999117
-1.9965, 0.999121
-1.99652, 0.999124
-1.99645, 0.999108
-1.99638, 0.99909
-1.9964, 0.999094
-1.99641, 0.999098
-1.99643, 0.999101
-1.99644, 0.999105
-1.99646, 0.999109
-1.99647, 0.999112
-1.99648, 0.999116
-1.9965, 0.999119
-1.99644, 0.999106
-1.99645, 0.999106
-1.99646, 0.99911
-1.99647, 0.999114
-1.99649, 0.999117
-1.9965, 0.999121
-1.99652, 0.999124
-1.99653, 0.999127
-1.99654, 0.999131
-1.99656, 0.999134
-1.99657, 0.999138
-1.99658, 0.999141
-1.9966, 0.999144
-1.99661, 0.999148
-1.99662, 0.999151
-1.99664, 0.999154
-1.99665, 0.999157
-1.99666, 0.99916
-1.99667, 0.999164
-1.99669, 0.999167
-1.9967, 0.99917
-1.99671, 0.999173
-1.99672, 0.999176
-1.99673, 0.999179
-1.99675, 0.999182
-1.99676, 0.999185
-1.99677, 0.999188
-1.99678, 0.999191
-1.99679, 0.999194
-1.99681, 0.999197
-1.99682, 0.9992
-1.99683, 0.999203
-1.99681, 0.999199
-1.99678, 0.99919
-1.99679, 0.999193
-1.9968, 0.999196
-1.99681, 0.999199
-1.99682, 0.999202
-1.99684, 0.999205
-1.99685, 0.999207
-1.99686, 0.99921
-1.99687, 0.999213
-1.99688, 0.999216
-1.99689, 0.999218
-1.9969, 0.999221
-1.99691, 0.999224
-1.99692, 0.999226
-1.99693, 0.999229
-1.99694, 0.999231
-1.99695, 0.999234
-1.99696, 0.999237
-1.99697, 0.999239
-1.99698, 0.999242
-1.99699, 0.999244
-1.997, 0.999247
-1.99695, 0.999234
-1.9969, 0.99922
-1.9969, 0.999221
-1.99691, 0.999224
-1.99692, 0.999226
-1.99693, 0.999228
-1.99688, 0.999215
-1.99689, 0.999218
-1.9969, 0.99922
-1.99691, 0.999223
-1.99692, 0.999225
-1.99693, 0.999228
-1.99694, 0.99923
-1.99695, 0.999233
-1.99696, 0.999235
-1.99697, 0.999237
-1.99698, 0.99924
-1.99698, 0.999242
-1.99699, 0.999245
-1.997, 0.999247
-1.99701, 0.999249
-1.99702, 0.999252
-1.99697, 0.999238
-1.99698, 0.999241
-1.99699, 0.999243
-1.997, 0.999245
-1.99701, 0.999248
-1.99702, 0.99925
-1.99702, 0.999252
-1.99703, 0.999255
-1.99704, 0.999257
-1.99701, 0.999248
-1.99695, 0.999233
-1.99695, 0.999234
-1.99696, 0.999236
-1.99697, 0.999238
-1.99698, 0.99924
-1.99697, 0.999239
-1.99692, 0.999226
-1.99687, 0.999213
-1.99684, 0.999206
-1.99685, 0.999208
-1.99686, 0.99921
-1.99686, 0.999212
-1.99687, 0.999215
-1.99688, 0.999217
-1.99689, 0.999219
-1.9969, 0.999221
-1.99691, 0.999224
-1.99692, 0.999226
-1.99693, 0.999228
-1.99694, 0.99923
-1.99694, 0.999232
-1.99695, 0.999235
-1.99696, 0.999237
-1.99697, 0.999239
-1.99698, 0.999241
-1.99699, 0.999243
-1.99699, 0.999245
-1.997, 0.999247
-1.99701, 0.999249
-1.99702, 0.999251
-1.99703, 0.999253
-1.99704, 0.999255
-1.99704, 0.999257
-1.99701, 0.999248
-1.99701, 0.999248
-1.99697, 0.999239
-1.99697, 0.999239
-1.99698, 0.999241
-1.99698, 0.999243
-1.99699, 0.999245
-1.997, 0.999247
-1.99701, 0.999249
-1.99702, 0.999251
-1.99698, 0.999242
-1.99695, 0.999234
-1.99693, 0.99923
-1.99692, 0.999226
-1.9969, 0.999221
-1.99691, 0.999223
-1.99691, 0.999225
-1.99692, 0.999227
-1.99693, 0.999229
-1.99694, 0.999231
-1.99695, 0.999233
-1.99695, 0.999235
-1.99696, 0.999237
-1.99697, 0.999239
-1.99698, 0.999241
-1.99698, 0.999242
-1.99694, 0.999232
-1.99695, 0.999234
-1.99696, 0.999236
-1.99696, 0.999238
-1.99697, 0.99924
-1.99698, 0.999242
-1.99699, 0.999244
-1.997, 0.999246
-1.99696, 0.999237
-1.99696, 0.999237
-1.99697, 0.999239
-1.99698, 0.999241
-1.99698, 0.999243
-1.99699, 0.999244
-1.997, 0.999246
-1.99701, 0.999248
-1.99701, 0.99925
-1.99702, 0.999252
-1.99703, 0.999254
-1.99703, 0.999255
-1.99701, 0.999248
-1.997, 0.999247
-1.99701, 0.999249
-1.99701, 0.999251
-1.99702, 0.999252
-1.99703, 0.999254
-1.99704, 0.999256
-1.99704, 0.999258
-1.99705, 0.999259
-1.99706, 0.999261
-1.99706, 0.999263
-1.99707, 0.999265
-1.99708, 0.999266
-1.99708, 0.999268
-1.99709, 0.99927
-1.9971, 0.999272
-1.9971, 0.999273
-1.99711, 0.999275
-1.99712, 0.999277
-1.99712, 0.999278
-1.99712, 0.999275
-1.99707, 0.999259
-1.99707, 0.99926
-1.99708, 0.999262
-1.99706, 0.999257
-1.99705, 0.999254
-1.99706, 0.999256
-1.99706, 0.999257
-1.99707, 0.999259
-1.99708, 0.999261
-1.99708, 0.999262
-1.99709, 0.999264
-1.9971, 0.999266
-1.9971, 0.999267
-1.99711, 0.999269
-1.99711, 0.999271
-1.99712, 0.999272
-1.99713, 0.999274
-1.99713, 0.999275
-1.99713, 0.999275
-1.9971, 0.999268
-1.99711, 0.999269
-1.99712, 0.999271
-1.99712, 0.999272
-1.99713, 0.999274
-1.99713, 0.999276
-1.99714, 0.999277
-1.99712, 0.999272
-1.99711, 0.999269
-1.99712, 0.999271
-1.99712, 0.999273
-1.99713, 0.999274
-1.99713, 0.999276
-1.99714, 0.999277
-1.99715, 0.999279
-1.99715, 0.99928
-1.99716, 0.999282
-1.99716, 0.999283
-1.99714, 0.999277
-1.99713, 0.999276
-1.99714, 0.999277
-1.99715, 0.999279
-1.99715, 0.99928
-1.99716, 0.999282
-1.99716, 0.999283
-1.99717, 0.999285
-1.99718, 0.999286
-1.99718, 0.999288
-1.99719, 0.999289
-1.99719, 0.999291
-1.99718, 0.999288
-1.99716, 0.999284
-1.99717, 0.999285
-1.99718, 0.999286
-1.99718, 0.999288
-1.99719, 0.999289
-1.99719, 0.999291
-1.9972, 0.999292
-1.9972, 0.999294
-1.99721, 0.999295
-1.99722, 0.999297
-1.99722, 0.999298
-1.99723, 0.999299
-1.99723, 0.999301
-1.99724, 0.999302
-1.99724, 0.999302
-1.99717, 0.999286
-1.99716, 0.999284
-1.99714, 0.999278
-1.99715, 0.999279
-1.99715, 0.999281
-1.99716, 0.999282
-1.99716, 0.999284
-1.99717, 0.999285
-1.99717, 0.999286
-1.99718, 0.999288
-1.99719, 0.999289
-1.99719, 0.999291
-1.9972, 0.999292
-1.9972, 0.999293
-1.99721, 0.999295
-1.99721, 0.999296
-1.99722, 0.999297
-1.99722, 0.999299
-1.99723, 0.9993
-1.99723, 0.999302
-1.99724, 0.999303
-1.99724, 0.999304
-1.99725, 0.999306
-1.99726, 0.999307
-1.99725, 0.999305
-1.99723, 0.9993
-1.99723, 0.999301
-1.99724, 0.999303
-1.99724, 0.999304
-1.99725, 0.999305
-1.99725, 0.999307
-1.99726, 0.999308
-1.99726, 0.999309
-1.99727, 0.999311
-1.99727, 0.999312
-1.99728, 0.999313
-1.99728, 0.999314
-1.99729, 0.999316
-1.99729, 0.999317
-1.9973, 0.999318
-1.9973, 0.999319
-1.99731, 0.999321
-1.99731, 0.999322
-1.9973, 0.999318
-1.99729, 0.999315
-1.99729, 0.999317
-1.9973, 0.999318
-1.9973, 0.999319
-1.99731, 0.99932
-1.99731, 0.999321
-1.99732, 0.999323
-1.99732, 0.999324
-1.99733, 0.999325
-1.99733, 0.999326
-1.99734, 0.999328
-1.99734, 0.999329
-1.99735, 0.99933
-1.99735, 0.999331
-1.99736, 0.999332
-1.99736, 0.999334
-1.99737, 0.999335
-1.99737, 0.999336
-1.99737, 0.999337
-1.99738, 0.999338
-1.99738, 0.99934
-1.99739, 0.999341
-1.99739, 0.999342
-1.9974, 0.999343
-1.9974, 0.999344
-1.99741, 0.999345
-1.99741, 0.999346
-1.99742, 0.999348
-1.99742, 0.999349
-1.99743, 0.99935
-1.99743, 0.999351
-1.99742, 0.999348
-1.9974, 0.999345
-1.99741, 0.999346
-1.99741, 0.999347
-1.99742, 0.999348
-1.99742, 0.999349
-1.99743, 0.99935
-1.99743, 0.999351
-1.99743, 0.999352
-1.99744, 0.999354
-1.99744, 0.999355
-1.99745, 0.999356
-1.99745, 0.999357
-1.99746, 0.999358
-1.99746, 0.999359
-1.99747, 0.99936
-1.99747, 0.999361
-1.99747, 0.999362
-1.99748, 0.999363
-1.99748, 0.999364
-1.99749, 0.999366
-1.99749, 0.999367
-1.9975, 0.999368
-1.9975, 0.999369
-1.99748, 0.999363
-1.99747, 0.999363
-1.99747, 0.999361
-1.99745, 0.999356
-1.99745, 0.999357
-1.99746, 0.999358
-1.99744, 0.999354
-1.9974, 0.999344
-1.9974, 0.999345
-1.99738, 0.999338
-1.99738, 0.999339
-1.99738, 0.99934
-1.99739, 0.999341
-1.99734, 0.999326
-1.99735, 0.999327
-1.99735, 0.999328
-1.99736, 0.999329
-1.99736, 0.99933
-1.99734, 0.999324
-1.99734, 0.999324
-1.99733, 0.999322
-1.99729, 0.999312
-1.99729, 0.999312
-1.99726, 0.999305
-1.99724, 0.999301
-1.99723, 0.999299
-1.99724, 0.9993
-1.99724, 0.999301
-1.9972, 0.999291
-1.99719, 0.999287
-1.99718, 0.999284
-1.99717, 0.999282
-1.99717, 0.999283
-1.99717, 0.999284
-1.99717, 0.999284
-1.99715, 0.999278
-1.99716, 0.99928
-1.99716, 0.999281
-1.99717, 0.999282
-1.99717, 0.999283
-1.99717, 0.999284
-1.99718, 0.999285
-1.99718, 0.999286
-1.99719, 0.999287
-1.99719, 0.999288
-1.9972, 0.99929
-1.9972, 0.999291
-1.99721, 0.999292
-1.99721, 0.999293
-1.99721, 0.999294
-1.99721, 0.999293
-1.99719, 0.999288
-1.9972, 0.99929
-1.9972, 0.999291
-1.9972, 0.999292
-1.99719, 0.999289
-1.99718, 0.999286
-1.99719, 0.999287
-1.99719, 0.999288
-1.9972, 0.99929
-1.9972, 0.999291
-1.9972, 0.999292
-1.99721, 0.999293
-1.99721, 0.999294
-1.99722, 0.999295
-1.99722, 0.999296
-1.99722, 0.999297
-1.99723, 0.999298
-1.99723, 0.999299
-1.99724, 0.9993
-1.99724, 0.999301
-1.99725, 0.999302
-1.99725, 0.999303
-1.99723, 0.999298
-1.99723, 0.999298
-1.99723, 0.999299
-1.99724, 0.9993
-1.99724, 0.999301
-1.99724, 0.999302
-1.99723, 0.999298
-1.99722, 0.999297
-1.99723, 0.999298
-1.99723, 0.999299
-1.99724, 0.9993
-1.99724, 0.999301
-1.99723, 0.9993
-1.99722, 0.999296
-1.99722, 0.999297
-1.99723, 0.999298
-1.99723, 0.999299
-1.99721, 0.999294
-1.99721, 0.999293
-1.99721, 0.999295
-1.99722, 0.999296
-1.99722, 0.999297
-1.99723, 0.999298
-1.99723, 0.999299
-1.99723, 0.9993
-1.99724, 0.999301
-1.99724, 0.999302
-1.99725, 0.999303
-1.99725, 0.999304
-1.99725, 0.999305
-1.99726, 0.999306
-1.99726, 0.999307
-1.99725, 0.999304
-1.99724, 0.999301
-1.99722, 0.999298
-1.99722, 0.999296
-1.99722, 0.999297
-1.99723, 0.999298
-1.99723, 0.999299
-1.99724, 0.9993
-1.99724, 0.999301
-1.99724, 0.999302
-1.99725, 0.999303
-1.99725, 0.999304
-1.99725, 0.999305
-1.99723, 0.999299
-1.99723, 0.9993
-1.99724, 0.999301
-1.99724, 0.999302
-1.99725, 0.999303
-1.99722, 0.999297
-1.9972, 0.999292
-1.9972, 0.999292
-1.99721, 0.999293
-1.99721, 0.999294
-1.99721, 0.999295
-1.99721, 0.999293
-1.99719, 0.99929
-1.9972, 0.999291
-1.9972, 0.999292
-1.99721, 0.999293
-1.99721, 0.999294
-1.99721, 0.999295
-1.99722, 0.999296
-1.99722, 0.999297
-1.99721, 0.999294
-1.9972, 0.999292
-1.99721, 0.999293
-1.99721, 0.999294
-1.99721, 0.999295
-1.99722, 0.999296
-1.99722, 0.999297
-1.99722, 0.999298
-1.99723, 0.999299
-1.99723, 0.9993
-1.99723, 0.999301
-1.99724, 0.999301
-1.99724, 0.999302
-1.99725, 0.999303
-1.99725, 0.999304
-1.99725, 0.999305
-1.99726, 0.999306
-1.99726, 0.999307
-1.99726, 0.999308
-1.99727, 0.999309
-1.99727, 0.99931
-1.99728, 0.999311
-1.99728, 0.999312
-1.99728, 0.999313
-1.99729, 0.999313
-1.99729, 0.999314
-1.99729, 0.999315
-1.9973, 0.999316
-1.9973, 0.999317
-1.9973, 0.999318
-1.99731, 0.999319
-1.99731, 0.99932
-1.99731, 0.999321
-1.99732, 0.999321
-1.9973, 0.999318
-1.9973, 0.999317
-1.9973, 0.999318
-1.99731, 0.999318
-1.99731, 0.999319
-1.99731, 0.99932
-1.99732, 0.999321
-1.99732, 0.999322
-1.99732, 0.999323
-1.99733, 0.999324
-1.99732, 0.999322
-1.9973, 0.999316
-1.99729, 0.999314
-1.99729, 0.999314
-1.99729, 0.999315
-1.9973, 0.999316
-1.9973, 0.999317
-1.9973, 0.999318
-1.99731, 0.999319
-1.99731, 0.99932
-1.99731, 0.99932
-1.99732, 0.999321
-1.99731, 0.999321
-1.9973, 0.999317
-1.9973, 0.999318
-1.99729, 0.999314
-1.99728, 0.999313
-1.99729, 0.999314
-1.99729, 0.999315
-1.99729, 0.999316
-1.99727, 0.999309
-1.99726, 0.999305
-1.99727, 0.999306
-1.99727, 0.999307
-1.99727, 0.999307
-1.99728, 0.999308
-1.99728, 0.999309
-1.99728, 0.99931
-1.99729, 0.999311
-1.99729, 0.999312
-1.99729, 0.999313
-1.9973, 0.999313
-1.9973, 0.999314
-1.9973, 0.999315
-1.99731, 0.999316
-1.99731, 0.999317
-1.99731, 0.999318
-1.99732, 0.999318
-1.99732, 0.999319
-1.99732, 0.999319
-1.9973, 0.999315
-1.9973, 0.999316
-1.99731, 0.999317
-1.99731, 0.999317
-1.99731, 0.999318
-1.99732, 0.999319
-1.99732, 0.99932
-1.99732, 0.999321
-1.99733, 0.999321
-1.99733, 0.999322
-1.99733, 0.999323
-1.99734, 0.999324
-1.99733, 0.999323
-1.99732, 0.99932
-1.99732, 0.99932
-1.99733, 0.999321
-1.99733, 0.999322
-1.99733, 0.999323
-1.99733, 0.999321
-1.99731, 0.999316
-1.99729, 0.999313
-1.9973, 0.999314
-1.99729, 0.999313
-1.99728, 0.99931
-1.99728, 0.999311
-1.99729, 0.999311
-1.99729, 0.999312
-1.99729, 0.999313
-1.9973, 0.999314
-1.9973, 0.999315
-1.9973, 0.999316
-1.9973, 0.999315
-1.99728, 0.999309
-1.99726, 0.999305
-1.99725, 0.999301
-1.99725, 0.999302
-1.99725, 0.999303
-1.99726, 0.999304
-1.99726, 0.999304
-1.99726, 0.999305
-1.99726, 0.999306
-1.99726, 0.999305
-1.99725, 0.999302
-1.99725, 0.999303
-1.99725, 0.999303
-1.99724, 0.9993
-1.99724, 0.999299
-1.99724, 0.9993
-1.99724, 0.999301
-1.99725, 0.999302
-1.99723, 0.999297
-1.99723, 0.999298
-1.99722, 0.999296
-1.99721, 0.999293
-1.99722, 0.999294
-1.99722, 0.999295
-1.99722, 0.999296
-1.99723, 0.999297
-1.99723, 0.999297
-1.99723, 0.999298
-1.99724, 0.999299
-1.99724, 0.9993
-1.99724, 0.999301
-1.99725, 0.999301
-1.99725, 0.999302
-1.99725, 0.999303
-1.99725, 0.999304
-1.99726, 0.999305
-1.99726, 0.999305
-1.99726, 0.999306
-1.99727, 0.999307
-1.99727, 0.999308
-1.99727, 0.999309
-1.99728, 0.999309
-1.99728, 0.99931
-1.99728, 0.999311
-1.99726, 0.999306
-1.99727, 0.999307
-1.99727, 0.999308
-1.99727, 0.999308
-1.99728, 0.999309
-1.99725, 0.999303
-1.99724, 0.9993
-1.99724, 0.9993
-1.99724, 0.999301
-1.99725, 0.999302
-1.99725, 0.999303
-1.99725, 0.999303
-1.99726, 0.999304
-1.99726, 0.999305
-1.99726, 0.999306
-1.99726, 0.999306
-1.99726, 0.999306
-1.99724, 0.999301
-1.99723, 0.999298
-1.99723, 0.999299
-1.99724, 0.999299
-1.99724, 0.9993
-1.99724, 0.999301
-1.99725, 0.999302
-1.99725, 0.999302
-1.99725, 0.999303
-1.99724, 0.999302
-1.99724, 0.999299
-1.99724, 0.9993
-1.99724, 0.999301
-1.99724, 0.999302
-1.99725, 0.999302
-1.99725, 0.999303
-1.99725, 0.999304
-1.99726, 0.999305
-1.99726, 0.999305
-1.99726, 0.999306
-1.99727, 0.999307
-1.99727, 0.999307
-1.99727, 0.999308
-1.99727, 0.999309
-1.99728, 0.99931
-1.99728, 0.99931
-1.99728, 0.999311
-1.99729, 0.999312
-1.99728, 0.999311
-1.99727, 0.999308
-1.99726, 0.999305
-1.99725, 0.999304
-1.99726, 0.999305
-1.99726, 0.999306
-1.99726, 0.999306
-1.99727, 0.999307
-1.99727, 0.999308
-1.99727, 0.999309
-1.99727, 0.999309
-1.99728, 0.99931
-1.99728, 0.999311
-1.99728, 0.999312
-1.99729, 0.999312
-1.99729, 0.999313
-1.99729, 0.999314
-1.99729, 0.999314
-1.99728, 0.99931
-1.99728, 0.999311
-1.99728, 0.999311
-1.99726, 0.999307
-1.99727, 0.999308
-1.99727, 0.999308
-1.99727, 0.999309
-1.99727, 0.99931
-1.99724, 0.999301
-1.99724, 0.999301
-1.99724, 0.999302
-1.99725, 0.999302
-1.99725, 0.999303
-1.99725, 0.999303
-1.99722, 0.999295
-1.99722, 0.999295
-1.99722, 0.999296
-1.99722, 0.999296
-1.9972, 0.999292
-1.9972, 0.99929
-1.99719, 0.999288
-1.99718, 0.999285
-1.99717, 0.999285
-1.99718, 0.999285
-1.99718, 0.999286
-1.99718, 0.999287
-1.99719, 0.999288
-1.99719, 0.999288
-1.99719, 0.999289
-1.99719, 0.99929
-1.9972, 0.99929
-1.9972, 0.999291
-1.9972, 0.999292
-1.99721, 0.999293
-1.99721, 0.999293
-1.99721, 0.999294
-1.99721, 0.999295
-1.9972, 0.999292
-1.99718, 0.999286
-1.99718, 0.999287
-1.99719, 0.999287
-1.99719, 0.999288
-1.99719, 0.999289
-1.99719, 0.99929
-1.9972, 0.99929
-1.9972, 0.999291
-1.9972, 0.999292
-1.99721, 0.999292
-1.99721, 0.999293
-1.99721, 0.999294
-1.99721, 0.999295
-1.99722, 0.999295
-1.99721, 0.999293
-1.9972, 0.999292
-1.9972, 0.999292
-1.99721, 0.999293
-1.99721, 0.999294
-1.99721, 0.999294
-1.99722, 0.999295
-1.99722, 0.999296
-1.99722, 0.999297
-1.99722, 0.999297
-1.99723, 0.999298
-1.99723, 0.999299
-1.99723, 0.999299
-1.99723, 0.9993
-1.99724, 0.999301
-1.99724, 0.999301
-1.99724, 0.999302
-1.99725, 0.999303
-1.99725, 0.999303
-1.99725, 0.999304
-1.99725, 0.999305
-1.99726, 0.999305
-1.99726, 0.999306
-1.99726, 0.999307
-1.99726, 0.999307
-1.99727, 0.999308
-1.99727, 0.999309
-1.99727, 0.999309
-1.99727, 0.99931
-1.99728, 0.999311
-1.99728, 0.999311
-1.99728, 0.999312
-1.99729, 0.999313
-1.99728, 0.999312
-1.99727, 0.999309
-1.99727, 0.99931
-1.99728, 0.999311
-1.99728, 0.999311
-1.99728, 0.999312
-1.99728, 0.999313
-1.99729, 0.999313
-1.99728, 0.999311
-1.99726, 0.999306
-1.99726, 0.999306
-1.99726, 0.999306
-1.99726, 0.999307
-1.99726, 0.999306
-1.99725, 0.999304
-1.99724, 0.999302
-1.99723, 0.999298
-1.99722, 0.999296
-1.99722, 0.999297
-1.99722, 0.999297
-1.99723, 0.999298
-1.99723, 0.999299
-1.99723, 0.999299
-1.99723, 0.9993
-1.99724, 0.999301
-1.99724, 0.999301
-1.99724, 0.999301
-1.99723, 0.999298
-1.99723, 0.999299
-1.99723, 0.999299
-1.99723, 0.9993
-1.99724, 0.999301
-1.99724, 0.999301
-1.99724, 0.999302
-1.99724, 0.999303
-1.99725, 0.999303
-1.99724, 0.999301
-1.99722, 0.999296
-1.99722, 0.999296
-1.99722, 0.999297
-1.99721, 0.999294
-1.99721, 0.999293
-1.99721, 0.999294
-1.9972, 0.999293
-1.9972, 0.999291
-1.99718, 0.999287
-1.99715, 0.99928
-1.99715, 0.999279
-1.99715, 0.99928
-1.99714, 0.999278
-1.99714, 0.999276
-1.99714, 0.999277
-1.99714, 0.999278
-1.99715, 0.999278
-1.99715, 0.999279
-1.99715, 0.99928
-1.99715, 0.99928
-1.99716, 0.999281
-1.99716, 0.999282
-1.99716, 0.999282
-1.99716, 0.999283
-1.99716, 0.999283
-1.99713, 0.999275
-1.99714, 0.999276
-1.99713, 0.999273
-1.9971, 0.999268
-1.99711, 0.999269
-1.99711, 0.999269
-1.99709, 0.999265
-1.99708, 0.999262
-1.99708, 0.999262
-1.99708, 0.999263
-1.99709, 0.999264
-1.99709, 0.999264
-1.99709, 0.999264
-1.99708, 0.999261
-1.99708, 0.999262
-1.99708, 0.999261
-1.99706, 0.999258
-1.99705, 0.999255
-1.99705, 0.999256
-1.99706, 0.999256
-1.99706, 0.999257
-1.99706, 0.999258
-1.99706, 0.999258
-1.99707, 0.999259
-1.99707, 0.99926
-1.99707, 0.99926
-1.99708, 0.999261
-1.99708, 0.999261
-1.99708, 0.999262
-1.99708, 0.999263
-1.99709, 0.999263
-1.99709, 0.999264
-1.99709, 0.999265
-1.99709, 0.999265
-1.9971, 0.999266
-1.9971, 0.999267
-1.9971, 0.999267
-1.9971, 0.999268
-1.99711, 0.999269
-1.99711, 0.999269
-1.99711, 0.99927
-1.99711, 0.99927
-1.9971, 0.999268
-1.99708, 0.999263
-1.99709, 0.999264
-1.99709, 0.999264
-1.99709, 0.999265
-1.99709, 0.999266
-1.9971, 0.999266
-1.9971, 0.999267
-1.99708, 0.999263
-1.99709, 0.999264
-1.99707, 0.999261
-1.99707, 0.999261
-1.99708, 0.999261
-1.99708, 0.999262
-1.99708, 0.999263
